"siteId","activityId","startDate","endDate","Nursing_Vols","Nursing_Hrs_Service","SocWel_Vols","SocWel_Hrs_Service","Sam_Vols","Sam_Hrs_Service","RFL_Vols","RFL_Hrs_Service","FTTraining_Vols","FTTraining_Hrs_Service","Ben_Vols","Ben_Hrs_Service","Staff_Vols_Trained","tVols_IncBen","tVolsHrs_IncBen","tVols_ExcBen","tVolsHrs_ExcBen","Male","Female","Under5","tBen","Men_Women_Under5","Family_Parcels","Food_Parcels","Food_To_Go","Hot_Meals","Water_Bottles","Survival_Kits","tFood","Fem_HygKits","Male_HygKits","Unisex_HygKits","San_Pads","Razors","BabyKits","Diapers","tHygiene","tHygKits","Sleeping_Bags","Camping_Mats","High_Thermal_Blankets","Med_Thermal_Blankets","Jackets","Socks","tTextiles","Duffel_Bags","Backpacks","tBags","tWarmth","tClothing","Alum_Blankets","Other","tNFI_Other","Tea","Plastic_Cups","Sugar_Packs","Plastic_Bags","tRamadan","tDistributions","Health_IncERU","First_Aid","Rescue","Hyg_Promo","WASH","PSS_Counseling","Child_Activities","tPSS","tRFL","tRFL_Vulnerable","Info_Services","WIFI_Mobile","PhoneCards_Calls","Hotline_Calls","tHealth","tConnect","tWASH","tPpl_Reached","locationId","locationName","latitude","longitude","partnerId","partnerName","Data.Collection","Severity"
489900766,74621,"2016-03-11","2016-03-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,45,0,25,234,259,0,0,3,0,0,0,621,3,45,0,461396992,"Diavata",40.7,22.86,13838,"Diavata","",""
501697226,74621,"2016-01-02","2016-01-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2465,0,0,21,70,91,1,1,110,2300,40,3,2585,2453,0,0,755114467,"Lesvos",39.1,26.55,13752,"Lesbos","",""
511980657,74621,"2016-06-10","2016-06-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,52,52,590,227,35,0,13,94,80,142,0,0,2025732386,"Athens",37.96667,23.71667,13761,"Athens","",""
520349887,74621,"2016-05-20","2016-05-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,5,0,0,569080712,"Kos",36.85,27.23333,13759,"Kos","",""
565211863,74621,"2016-05-20","2016-05-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1,0,349,0,244,0,244,0,0,337,0,3,0,435,340,349,0,519440442,"Samos",37.75,26.83333,13753,"Samos","",""
567216039,74621,"2016-06-17","2016-06-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,577,0,104,0,104,0,0,0,0,0,0,495,0,577,0,1198055428,"Skaramagas",38.0048,23.5891,13949,"Skaramagas","",""
574981968,74621,"2016-02-12","2016-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,135,0,230,70,300,0,0,140,0,0,0,408,140,135,0,519440442,"Samos",37.75,26.83333,13753,"Samos","",""
579014258,74621,"2016-06-10","2016-06-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,128,0,255,0,255,0,0,322,0,4,0,451,326,128,0,519440442,"Samos",37.75,26.83333,13753,"Samos","",""
582040343,74621,"2016-02-05","2016-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,12,0,0,20,0,0,0,14,20,0,0,569080712,"Kos",36.85,27.23333,13759,"Kos","",""
582082246,74621,"2016-05-05","2016-05-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,271,271,0,0,0,0,0,0,589,0,0,0,2141418389,"Ritsona",38.39,23.5,13840,"Ritsona","",""
586987640,74621,"2016-06-03","2016-06-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,43,43,573,224,33,0,0,157,110,190,0,0,2025732386,"Athens",37.96667,23.71667,13761,"Athens","",""
588440867,74621,"2015-10-01","2015-12-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7449,4,0,7971,0,3849,3832,7681,25,3,1980,2820,0,0,15134,4800,7971,0,519440442,"Samos",37.75,26.83333,13753,"Samos","",""
589759313,74621,"2016-04-15","2016-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,21,0,0,0,398,378,776,508,206,46,0,27,133,966,206,0,0,2025732386,"Athens",37.96667,23.71667,13761,"Athens","",""
602049343,74621,"2016-01-16","2016-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,140,0,450,177,627,1,0,500,100,0,0,714,600,140,0,519440442,"Samos",37.75,26.83333,13910,"Hellenic Red Cross","",""
616673220,74621,"2016-06-03","2016-06-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,59,110,169,23,0,0,0,0,0,331,0,0,0,461396992,"Diavata",40.7,22.86,13838,"Diavata","",""
638957318,74621,"2016-01-23","2016-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,79,111,190,0,0,134,0,0,0,593,134,0,0,1537547328,"Idomeni",41.1265,22.518,13910,"Hellenic Red Cross","",""
644555587,74621,"2016-02-19","2016-02-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,17,0,0,0,8,17,0,0,569080712,"Kos",36.85,27.23333,13759,"Kos","",""
646249200,74621,"2016-06-17","2016-06-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1116080926,"Oraiokastro",40.729,22.9105,13910,"Hellenic Red Cross","",""
666622853,74621,"2016-06-03","2016-06-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,569080712,"Kos",36.85,27.23333,13759,"Kos","",""
671926128,74621,"2016-03-11","2016-03-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,45,0,0,0,15,45,0,0,569080712,"Kos",36.85,27.23333,13759,"Kos","",""
672687141,74621,"2016-03-11","2016-03-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,493,0,1490,743,2233,0,0,0,0,0,0,2620,0,493,0,1094663034,"Chios",38.38333,26.11667,13754,"Chios","",""
676404951,74621,"2016-02-26","2016-03-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,316,0,887,546,1433,0,0,0,0,0,0,1648,0,316,0,1094663034,"Chios",38.38333,26.11667,13754,"Chios","",""
709823633,74621,"2016-04-08","2016-04-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569080712,"Kos",36.85,27.23333,13759,"Kos","",""
734370259,74621,"2016-02-05","2016-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,110,0,250,60,310,0,0,85,0,0,0,355,85,110,0,519440442,"Samos",37.75,26.83333,13753,"Samos","",""
740487973,74621,"2016-05-13","2016-05-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2,0,250,0,310,0,310,0,0,0,0,0,0,498,0,250,0,519440442,"Samos",37.75,26.83333,13753,"Samos","",""
756196004,74621,"2016-03-18","2016-03-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1,0,90,0,181,0,181,0,0,181,0,20,0,338,201,90,0,519440442,"Samos",37.75,26.83333,13753,"Samos","",""
844633189,74621,"2016-06-17","2016-06-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,429,0,77,0,77,0,0,0,0,0,0,218,0,429,0,2141418389,"Ritsona",38.39,23.5,13840,"Ritsona","",""
851270017,74621,"2016-03-25","2016-03-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,16,0,0,0,568,647,1215,464,197,80,0,0,116,1733,196,0,0,2025732386,"Athens",37.96667,23.71667,13761,"Athens","",""
853768782,74621,"2016-04-22","2016-04-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,16,0,16,0,0,0,0,0,0,370,0,0,0,1537547328,"Idomeni",41.1265,22.518,13760,"Idomeni","",""
875445500,74621,"2016-04-15","2016-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0,290,0,295,0,295,4,0,295,0,0,0,495,295,290,0,519440442,"Samos",37.75,26.83333,13753,"Samos","",""
877762702,74621,"2016-01-09","2016-01-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,0,4,0,4,0,0,4,0,0,0,59,4,0,0,1537547328,"Idomeni",41.1265,22.518,13910,"Hellenic Red Cross","",""
885489151,74621,"2016-01-09","2016-01-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,50,0,214,480,694,0,0,1,0,0,0,1165,1,50,0,1094663034,"Chios",38.38333,26.11667,13754,"Chios","",""
886780451,74621,"2016-06-03","2016-06-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,60,0,152,0,255,0,255,1,0,255,0,5,0,533,260,152,0,519440442,"Samos",37.75,26.83333,13753,"Samos","",""
887587815,74621,"2016-04-15","2016-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569080712,"Kos",36.85,27.23333,13759,"Kos","",""
899433426,74621,"2016-06-03","2016-06-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,9,286,169,13,18,477,0,0,755114467,"Lesvos",39.1,26.55,13752,"Lesbos","",""
905806988,74621,"2016-05-20","2016-05-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,65,0,50,0,25,55,80,550,219,39,0,0,119,394,158,50,0,2025732386,"Athens",37.96667,23.71667,13761,"Athens","",""
913153809,74621,"2016-04-22","2016-04-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,39,78,117,0,0,127,752,170,9,138,1058,0,0,755114467,"Lesvos",39.1,26.55,13752,"Lesbos","",""
913634725,74621,"2016-04-22","2016-04-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,30,0,54,107,161,0,0,0,0,0,0,360,0,30,0,461396992,"Diavata",40.7,22.86,13838,"Diavata","",""
920380889,74621,"2016-04-08","2016-04-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,30,0,45,130,175,1,3,0,0,5,0,424,5,30,0,461396992,"Diavata",40.7,22.86,13838,"Diavata","",""
922128586,74621,"2016-05-13","2016-05-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,35,32,67,3,0,0,0,0,0,282,0,0,0,461396992,"Diavata",40.7,22.86,13838,"Diavata","",""
939713150,74621,"2016-06-24","2016-06-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,35,0,35,7,0,0,0,0,0,49,0,0,0,569080712,"Kos",36.85,27.23333,13759,"Kos","",""
941044042,74621,"2016-03-18","2016-03-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,16,0,0,0,392,432,824,451,193,112,0,0,181,1412,293,0,0,2025732386,"Athens",37.96667,23.71667,13761,"Athens","",""
948079778,74621,"2016-06-17","2016-06-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,3,74,77,0,0,0,0,0,0,273,0,0,0,461396992,"Diavata",40.7,22.86,13838,"Diavata","",""
954957114,74621,"2016-01-16","2016-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2020,0,0,7,21,28,1,1,621,2900,71,1,2097,3593,0,0,755114467,"Lesvos",39.1,26.55,13910,"Hellenic Red Cross","",""
967403209,74621,"2015-10-01","2015-12-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16978,649,0,149,0,533,1354,1887,5,1,9526,30,0,0,19514,9556,149,0,1537547328,"Idomeni",41.1265,22.518,13760,"Idomeni","",""
975654467,74621,"2016-01-23","2016-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,20,23,1,0,25,0,0,0,28,25,0,0,569080712,"Kos",36.85,27.23333,13910,"Hellenic Red Cross","",""
980495700,74621,"2016-05-13","2016-05-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,54,0,0,0,0,161,161,546,219,30,0,0,87,525,117,0,0,2025732386,"Athens",37.96667,23.71667,13761,"Athens","",""
983768424,74621,"2016-01-02","2016-01-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,32,0,0,0,17,32,0,0,569080712,"Kos",36.85,27.23333,13759,"Kos","",""
984256041,74621,"2016-03-25","2016-03-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,50,0,74,234,308,3,0,5,0,0,0,589,5,50,0,461396992,"Diavata",40.7,22.86,13838,"Diavata","",""
1026156569,74621,"2016-05-27","2016-06-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,60,75,135,0,0,4,0,0,0,315,4,0,0,461396992,"Diavata",40.7,22.86,13838,"Diavata","",""
1034126878,74621,"2016-01-30","2016-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,440,65,0,3,135,138,5,0,495,3500,3,6,790,4004,65,0,755114467,"Lesvos",39.1,26.55,13910,"Hellenic Red Cross","",""
1036410614,74621,"2016-05-13","2016-05-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569080712,"Kos",36.85,27.23333,13759,"Kos","",""
1040666877,74621,"2016-02-12","2016-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,17,45,62,0,0,34,0,0,0,179,34,0,0,1537547328,"Idomeni",41.1265,22.518,13760,"Idomeni","",""
1043083518,74621,"2016-01-02","2016-01-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,150,0,200,71,271,0,0,150,5,0,0,321,155,150,0,519440442,"Samos",37.75,26.83333,13753,"Samos","",""
1053524211,74621,"2016-01-01","2016-01-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,18,18,332,11,50,0,0,25,73,75,0,0,2025732386,"Athens",37.96667,23.71667,13761,"Athens","",""
1070190232,74621,"2016-01-23","2016-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,283,0,283,341,205,78,0,0,28,327,106,0,0,2025732386,"Athens",37.96667,23.71667,13910,"Hellenic Red Cross","",""
1071286171,74621,"2016-06-24","2016-06-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1116080926,"Oraiokastro",40.729,22.9105,13910,"Hellenic Red Cross","",""
1091548704,74621,"2016-02-19","2016-02-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,22,302,341,182,72,0,3,130,302,205,0,0,2025732386,"Athens",37.96667,23.71667,13761,"Athens","",""
1115375342,74621,"2015-12-26","2016-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,5,9,1,0,32,0,0,0,26,32,0,0,569080712,"Kos",36.85,27.23333,13759,"Kos","",""
1120576199,74621,"2016-03-18","2016-03-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,6,4,10,0,0,90,1717,253,21,73,2081,0,0,755114467,"Lesvos",39.1,26.55,13752,"Lesbos","",""
1123644053,74621,"2016-01-23","2016-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,1,0,145,0,640,352,992,0,0,28,0,0,0,1281,28,145,0,1094663034,"Chios",38.38333,26.11667,13910,"Hellenic Red Cross","",""
1124615039,74621,"2016-04-22","2016-04-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,75,0,0,0,0,40,40,521,209,50,0,0,111,143,161,0,0,2025732386,"Athens",37.96667,23.71667,13761,"Athens","",""
1125612923,74621,"2016-02-12","2016-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,15,0,0,0,3,15,0,0,569080712,"Kos",36.85,27.23333,13759,"Kos","",""
